,id,title,original_language,overview,release_date,adult,poster_path,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
749,543583,Cinderella and the Secret Prince,en,Cinderella discovers a secret that could shake their world: an evil witch turned the prince into a mouse and replaced him with a look-alike. Cinderella and her friends must save the real prince and help him defeat the evil witch.,2018-09-30,False,4oIIM7i4sFPyGFWP0GYZo3pNAH7.jpg,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
750,89636,Dragon Ball Z: Plan to Eradicate the Super Saiyans,ja,"Dr. Raichi is one of the only survivors of the Tuffles, a race that once lived on Planet Plant before the coming of the Saiyans. The Saiyans not only massacred the entire Tuffle race, but also stole their technology and conquered the planet, renaming it Planet Vegeta in honor of their king. Raichi managed to escape with a capsule and found refuge on the Dark Planet, a world at the end of the universe. His only wish is to eradicate the last remaining Saiyans.",2010-11-11,False,vkZJ7MIa9XG6N6kaCCWGom5fKQv.jpg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,9809,Let's Go to Prison,en,"When a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him.",2006-11-17,False,qjol2ENVwkR6UTIrOtf2gkol3AE.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,86837,Amour,fr,"Georges and Anne are in their eighties. They are cultivated, retired music teachers. Their daughter, who is also a musician, lives abroad with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",2012-09-20,False,yq8hSg68QcfqKim9iydrVe4ndX3.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
753,770156,Lucy Shimmers And The Prince Of Peace,en,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,2020-10-19,False,yfnJ5qIYx7q33fY4jqv9Pu95RSg.jpg,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
754,5460,Cruel Intentions 3,en,"Meet Cassie, Jason and Patrick, three amoral college students who, through a series of sexual wagers, take malicious pleasure in ruining the lives of their fellow classmates.",2004-05-25,False,pnXAP64pI30UZGiXb228F4opUWt.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755,161,Ocean's Eleven,en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",2001-12-07,False,hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
756,756681,Veneciafrenia,es,A group of spanish tourists in Venice finds themselves fighting for their lives against locals that are not too keen on foreigners.,2022-04-22,False,luMC56bwZqaECYRz6X7sXjqN6nd.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
757,10167,Half Past Dead,en,"A man goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there, he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.",2002-11-15,False,fJhudecoqyoZLoCwAZvqNPd7MK5.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
758,19918,Spread,en,"In Los Angeles, Nikki is homeless, car-less and closing in on 30, but he's amoral, good-looking, and adept in the sack, moving from one wealthy woman of 35 or 40 to another, a kept boy-toy. His newest gig, with Samantha, an attorney whose house overlooks L.A., is sweet, although it's unclear how long she'll put up with him. Then Nikki meets Heather, a waitress. Is the player being played, or might this be love? What will Nikki discover?",2009-01-16,False,hCA9jeOrVWYyK4bCO55hvDmT2Z3.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
759,508947,Turning Red,en,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",2022-03-10,False,qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
760,435577,The 12th Man,no,"After a failed anti-Nazi sabotage mission leaves his eleven comrades dead, a Norwegian resistance fighter finds himself fleeing the Gestapo through the snowbound reaches of Scandinavia.",2017-12-25,False,dxZ8iGf5jQoLcNqBJL6uzNTivp.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
761,573531,Halo Legends,en,The universe of the Halo video game series is expanded in seven short animated films from Japan's greatest anime directors and studios.,2010-02-16,False,cO3iAp2pPNdWE9eqS4pTEY5HghY.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
762,822213,8 Years,es,"How to overcome true love? Jose considers David the man of his life, but when he suddenly breaks up with him after 8 years together, Jose is haunted by memories of their past relationship, which bring home to him that their life together wasn't as ideal as he once thought.",2022-09-24,False,h0KwdUYl0VAJalsZ1cnHQv3tlIQ.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
763,35717,Pola X,fr,"A writer leaves his upper-class life and journeys with a woman claiming to be his sister, and her two friends.",1999-05-12,False,7sTR8jWXd1PTfjRWHd5gKmNdYKC.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
764,286565,Paper Towns,en,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",2015-06-18,False,eoF6wYVj1vbrCWjL0rBkdZpgrxS.jpg,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
765,270938,Falcon Rising,en,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.",2014-09-05,False,4wnfTO8mvqcTU62YMkUeKq49VMT.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,712,Four Weddings and a Funeral,en,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",1994-03-09,False,qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
767,87101,Terminator Genisys,en,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",2015-06-23,False,oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
768,854663,Blood Type O Watermelon Maid,ko,"Friends Cheol Min and Jae Hyuk meet and talk to each other after a long time. Jae Hyuk said that the domestic helper who recently came to work at his house is strange. He said he was worried because she couldn't do the housework. When Jae Hyuk said she seemed to be trying to seduce him, Cheol Min tells the innocent Jae Hyuk how to get around her. Can Jae Hyuk succeed in having sex with a beautiful housekeeper?",2021-01-08,False,1xdJWTn5Tuqy7yWTywC9WBPyicW.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
769,293767,Billy Lynn's Long Halftime Walk,en,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad - contrasting the realities of war with America's perceptions.,2016-11-10,False,vblJ5cTqZKg3DSyN1z8JxTUyf2Y.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
770,23172,The Spy Next Door,en,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",2010-01-15,False,nJJrceb2xHGIA0irADX0JvWSIHT.jpg,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
771,13564,Return to House on Haunted Hill,en,"Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",2007-10-03,False,ipBiyifbFqY0ZduO3R9OPBjc2pH.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
772,50393,Kung Fu Panda Holiday,en,"The Winter Feast is Po's favorite holiday. Every year he and his father hang decorations, cook together, and serve noodle soup to the villagers. But this year Shifu informs Po that as Dragon Warrior, it is his duty to host the formal Winter Feast at the Jade Palace. Po is caught between his obligations as the Dragon Warrior and his family traditions: between Shifu and Mr. Ping.",2010-11-26,False,rV77WxY35LuYLOuQvBeD1nyWMuI.jpg,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
773,9331,Clear and Present Danger,en,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,1994-08-03,False,6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
774,42194,Tekken,en,"In the year of 2039, after World Wars destroy much of the civilization as we know it, territories are no longer run by governments, but by corporations; the mightiest of which is the Mishima Zaibatsu. In order to placate the seething masses of this dystopia, Mishima sponsors Tekken, a tournament in which fighters battle until only one is left standing.",2010-03-20,False,1xO2LirDZstkqZic1FwfK6GJIHH.jpg,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
775,39858,Entrails of a Beautiful Woman,ja,A nurse investigates a sex trafficking ring after a woman commits suicide in her office.,1986-09-23,False,1Mn4oSxGDPvuAewoAsNNvhZhqqA.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
776,740441,Unlocked,ko,A woman’s life is turned upside-down when a dangerous man gets a hold of her lost cell phone and uses it to track her every move.,2023-02-17,False,oGHr8yUOXtVK0mGoZURZqqbwXXj.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
777,20875,Operation Y and Other Shurik's Adventures,ru,"The film consists of three independent parts: ""Workmate"", ""Déjà vu"" and ""Operation Y"". The plot follows the adventures of Shurik (alternative spelling — Shourick), the naive and nerdy Soviet student who often gets into ludicrous situations but always finds a way out very neatly.  ""Operation Y and Shurik's Other Adventures"" was a hit movie and became the leader of Soviet film distribution in 1965.",1965-07-24,False,di0OpDXkIj53Fv2wy6f5As8AbNA.jpg,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
778,9008,The Insider,en,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand.",1999-10-28,False,w695X0FvTlBCS7GSLHNILnrfqPm.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
779,70868,I Don't Know How She Does It,en,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.",2011-09-16,False,zQoXlm7NXKrBL4jcbIw3urMHHgs.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
780,839436,Dragon Fury,en,A group of soldiers are taken to the mountains of Wales to investigate a strange looking monster.,2021-06-15,False,6WcJ4cV2Y3gnTYp5zHu968TYmTJ.jpg,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
781,1012290,South Park: The 25th Anniversary Concert,en,"Trey Parker and Matt Stone celebrate South Park's 25th anniversary with a concert in Colorado, featuring Primus and Ween.",2022-08-14,False,w5sVLPVpFuIVdJ1M5Mf9u0YOiOu.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
782,559,Spider-Man 3,en,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",2007-05-01,False,qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,2062,Ratatouille,en,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",2007-06-28,False,t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
784,122,The Lord of the Rings: The Return of the King,en,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",2003-12-01,False,rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
785,716810,Bordertown: The Mural Murders,fi,"A mural painted with blood is found on the wall of Pasila train station, which depicts Finland's best-known serial killer Lasse Maasalo. The text in the mural, “Making the world a better place”, is linked to a voting circulating in social media, where people can vote for persons that world would be a better place without. Soon the first body is found and Sorjonen must find the person who has named himself as The Judge.",2021-10-27,False,g24OiKp3k9b3VzrhCNcaQzHhZ60.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,13706,Winnie the Pooh: A Very Merry Pooh Year,en,It's Christmastime in the Hundred Acre Wood and all of the gang is getting ready with presents and decorations. The gang makes a list of what they want for Christmas and send it to Santa Claus - except that Pooh forgot to ask for something. So he heads out to retrieve the letter and get it to Santa by Christmas...which happens to be tomorrow!,2002-11-12,False,1NbobWwoX7kFd1if8aCyCtFRZpu.jpg,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
787,375785,Then Came You,en,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,2019-02-01,False,658QP5tmBRUlE5JvxOnnmITfG1F.jpg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
788,98948,Abraham Lincoln vs. Zombies,en,"As Abraham Lincoln labors over the Gettysburg address, the importance of which he is fully aware, he learns that a menace from his past has returned, threatening to tear the already fractured nation to pieces. He must journey behind enemy lines to face an foe far more fearsome than the Confederate army: the walking dead.",2012-05-29,False,kcrZQxlzyCepVGqvWvWSm67JFhL.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
789,83899,You're Next,en,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",2011-09-10,False,otcLDzDHwlCX3S0NgxOg055xGra.jpg,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
790,461053,S.W.A.T.: Under Siege,en,"When a D.E.A. and S.W.A.T. cartel takedown ends in a shootout, S.W.A.T. Agent Travis Hall seizes a mysterious prisoner taking him into custody. Before long, the S.W.A.T. compound is under siege by wave-after-wave of assault teams attempting to recover the prisoner known as “The Scorpion” for the tattoo blazed across his back. When Travis discovers that his prisoner is a Secret Ops double agent planted within the cartel, it’s up to him and his expert S.W.A.T. team to keep “The Scorpion” and his billion dollar secrets safe.",2017-08-01,False,sGcDltZ2aUgLV7oFxGlpO1oGmc0.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
791,399566,Godzilla vs. Kong,en,"In a time when monsters walk the Earth, humanity’s fight for its future sets Godzilla and Kong on a collision course that will see the two most powerful forces of nature on the planet collide in a spectacular battle for the ages.",2021-03-24,False,pgqgaUx1cJb5oZQQ5v0tNARCeBp.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
